"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2020","2020",30294,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2021","2021",33587.6,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2017","2017",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2018","2018",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2019","2019",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2020","2020",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2021","2021",0.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2017","2017",55691.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2018","2018",59505.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2019","2019",63017.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2020","2020",62750.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2021","2021",65991.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2017","2017",25987.4,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2018","2018",27024.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2019","2019",27719.2,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2020","2020",27108.6,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2021","2021",28210.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2017","2017",13893.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2018","2018",15127.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2019","2019",16030,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2020","2020",15940.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2021","2021",17823.2,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2017","2017",28673.6,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2018","2018",30877,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2019","2019",32927.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2020","2020",33018.6,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2021","2021",35018.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2017","2017",13380,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2018","2018",14023,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2019","2019",14483.7,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2020","2020",14264.3,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2021","2021",14969.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2017","2017",105.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2018","2018",109.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2019","2019",112.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2020","2020",114.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2021","2021",122,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2017","2017",42276,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2018","2018",45515,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2019","2019",48916.4,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2020","2020",49829.3,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2021","2021",56153.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2017","2017",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2018","2018",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2019","2019",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2020","2020",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2021","2021",0.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2017","2017",95491.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2018","2018",101909.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2019","2019",111647,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2020","2020",112288.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2021","2021",122667.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2017","2017",39925.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2018","2018",41520.2,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2019","2019",43440.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2020","2020",43431.2,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2021","2021",46028.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2017","2017",14947,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2018","2018",16246.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2019","2019",17506.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2020","2020",17828.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2021","2021",20048.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2017","2017",33761.6,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2018","2018",36376.3,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2019","2019",39957.6,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2020","2020",40176.5,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2021","2021",43796.8,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2017","2017",14116,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2018","2018",14820.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2019","2019",15547.1,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2020","2020",15539.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2021","2021",16433.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2017","2017",2951.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2018","2018",2955.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2019","2019",3281.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2020","2020",3693.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2021","2021",3744.2,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2017","2017",2951486911,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2018","2018",2955703970,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2019","2019",3281622194,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2020","2020",3693275833,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2021","2021",3744244167,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2017","2017",311866.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2018","2018",334198.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2019","2019",323031.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2020","2020",270151,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2021","2021",318511.8,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2017","2017",6327,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2018","2018",6706.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2019","2019",6412.6,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2020","2020",5306.3,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2021","2021",6175.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2017","2017",6941631,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2018","2018",7198046.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2019","2019",7479655.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2020","2020",7140196.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2021","2021",7769248.5,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2017","2017",20357.2,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2018","2018",21302.2,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2019","2019",22726.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2020","2020",21744,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2021","2021",22603.7,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2017","2017",6619042.2,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2018","2018",6716288.4,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2019","2019",6804394.8,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2020","2020",6445782.7,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2021","2021",6877615,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2017","2017",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2018","2018",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2019","2019",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2020","2020",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2021","2021",0.8,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2019","2019",893276,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2020","2020",875506,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2021","2021",845494,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2017","2017",30483.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2018","2018",34429,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2019","2019",34344,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2020","2020",34601.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2021","2021",39725.4,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2017","2017",15695.1,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2018","2018",17865,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2019","2019",17945.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2020","2020",18207.1,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2021","2021",21080.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2017","2017",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2018","2018",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2019","2019",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2020","2020",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2021","2021",0.8,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2019","2019",893276,,
